5.088285986653344429e-04,8.682812226601376590e-04,3.852810099427786232e-03,7.216942064864558014e-04,2.785016066621614442e-03,1.445402930083502981e-04,8.911016940605364115e-04,9.973692774218724869e-04,6.460590184296004452e-04,5.465757017472539815e-03,4.569766087234257423e-03,9.841080711088381146e-05,1.550400302387756066e-03,9.624500222821081273e-04,4.915022311285945598e-03,3.146235298729239266e-02,1.343728446441468409e-03,2.844985612716767909e-03,1.583977622443145234e-04,5.215961973329730911e-03,8.309940937367865817e-05,7.719077043148807847e-04,4.657492353008739483e-04,2.085824535527582198e-04,9.285543886933175595e-07,3.142888234146138065e-04,7.708120475001385393e-04,3.387294714079052572e-06,9.217140601834185429e-05,4.598643893833079732e-04,7.897402528266445326e-04,1.087216223831528623e-03,9.406285687474002166e-05,3.753965259842617207e-03,2.821121161323493845e-03,3.415880510878218355e-04,4.575866944576020530e-04,3.593287928210639123e-04,6.088535818794826599e-05,1.443064151184099940e-02,1.588681477463324077e-03,1.433951407666353081e-03,8.834941564963359317e-04,3.284699434419622102e-04,9.746334269987897651e-04,1.607312945253279793e-03,7.210143496356183823e-04,2.751967744070303763e-04,4.859768112223686819e-04,1.214550650406460479e-05,1.487266780373827819e-02,1.248709455245198283e-03,1.656627158353596438e-03,3.869323002402006904e-04,1.855742493606882867e-03,1.064048884959756030e-03,1.575022811308227771e-03,6.932089832267623582e-05,1.997151249616515353e-03,1.510189909477317388e-05,1.368438041432104742e-03,1.680322143198292515e-04,4.850940798472535794e-04,1.703895125631455084e-03,2.284531713984583226e-04,1.312718668073511487e-03,6.423314368318164876e-04,2.791123986926455011e-03,1.146160526742849442e-03,3.039649774384077432e-03,3.263189288066847826e-03,1.964319471205895336e-04,2.063587903572605166e-03,3.316556669927840217e-03,4.291726595415938823e-04,3.808500041762712951e-01,4.314465457486825473e-02,4.928106153498721786e-04
1.494368327964272210e-04,2.416560286833230016e-04,1.062029085310115884e-03,1.508387891936951823e-02,5.188843429100090370e-04,3.443862975190164957e-04,1.093266478497672591e-02,7.233902985267513580e-04,1.526121805484157053e-02,2.058933546439259497e-03,2.206618281084665734e-02,5.515438967861562274e-05,1.289171175928184327e-03,6.948094581202871566e-04,1.593714395867764332e-03,3.003265324931165062e-02,3.135275979465929237e-03,4.890474919138445599e-04,4.153404110193903751e-05,5.977278284026514912e-03,1.337542768156803298e-03,1.083891457186575809e-04,6.595614286630106012e-04,4.311873419805178822e-04,2.938800854456091831e-07,4.023727887257900994e-04,7.378936164324339511e-04,1.505080192722145374e-04,3.912938967530667374e-04,3.827565311897158630e-05,1.974766193435800951e-05,1.950324732063951801e-03,4.811452684142913786e-04,7.057720015572201914e-05,1.939370669973204892e-03,7.989586983046456647e-04,1.521957845869010520e-04,6.514268836052340998e-04,4.306644301971808658e-04,7.155623896478612543e-03,6.411813282705006688e-03,9.665520894373097428e-04,1.987218678765195756e-03,1.011525007242638878e-03,1.243077765163357572e-04,5.033912124056760069e-04,7.406414596827871140e-05,8.516168490039707772e-05,5.387268835093936075e-05,3.582189509420092644e-04,5.792611282714008915e-03,6.536799883581711308e-04,2.754664348881871293e-04,7.719373930889953197e-06,1.059792388686548598e-03,7.325447999870561035e-04,2.888891893201730012e-04,2.718422903565625751e-05,3.951916590858946168e-04,1.116820324454622683e-02,1.462712190306976684e-03,2.253361386806393505e-03,3.380777904597175878e-04,1.191408536134398082e-03,6.154965877294586241e-04,2.960698775743642389e-04,1.013955074819136162e-04,6.571428078746200351e-03,1.809304597445194631e-04,1.427793395553469220e-03,3.975452980582578656e-03,6.207529874755451493e-04,3.695548064226551266e-04,7.061942164035180927e-04,3.847486205743513160e-04,2.063364382304406774e-01,2.604845401945119279e-02,3.759992779935737608e-04
4.343015642687141797e-05,1.366427891053077868e-04,3.747432541679107036e-04,1.315858581947840710e-04,4.436948505251802981e-05,7.804266531333878666e-05,1.145678603484299660e-03,9.123024742519001556e-05,4.152652495188969423e-03,3.926928614116878980e-04,2.688135872807803921e-04,1.192230744297852722e-04,1.104160368860766664e-04,8.147554821647198949e-05,8.898378001845953268e-04,3.928716640443036777e-03,8.617293028055065965e-05,1.640926414321672148e-04,6.129218421624617514e-05,6.896437402672877734e-04,1.436084699519242242e-03,1.124957112600693550e-04,2.687876535523396203e-04,2.408891372890547284e-05,2.639314603689515321e-06,3.012481758016998236e-05,5.104377873086719705e-05,2.741579951101709932e-04,1.898534131138450258e-04,2.105094860613125369e-04,8.919233435517642176e-05,1.017302090155868514e-04,2.823304877342066826e-05,1.850255662379301179e-04,3.605491198852400206e-04,8.263362592574150130e-05,7.838448280677477113e-05,1.605453234994517293e-04,1.378880238900253392e-04,1.997425980269009892e-04,2.682619113147946977e-03,1.242258494395430347e-04,1.579453059022521710e-04,5.094423302253118634e-04,1.022487571778003861e-04,1.496881685017035746e-05,3.267787083413139430e-05,5.391612705514530504e-05,5.975700368781257832e-05,1.386995509087553225e-04,3.419025246742977194e-03,1.778288616149955161e-04,6.198441224738558556e-04,2.349384059735985352e-05,5.166366219004261268e-04,8.320769284400562882e-05,4.499238912163098657e-05,8.033118423874886424e-05,8.715370618656508679e-05,3.825316938436921642e-04,1.352301881124089687e-04,6.026010837335752214e-04,1.137367369609525598e-05,3.083264072701408725e-05,2.267154727906422351e-05,1.010908204679373404e-05,2.093559422767600541e-04,3.127264245601877636e-03,3.319733644640892046e-06,2.198280926125534328e-04,5.090298119035673724e-03,1.206844504340880847e-04,2.220341882927598517e-04,4.771199065295524849e-05,8.391920447555957930e-05,6.623431966982792907e-02,1.327213048617179036e-02,1.153184363139273395e-04
4.968736364743578621e-05,1.826939518745636818e-05,3.157468605046612827e-04,1.923230770977392423e-02,7.247493136620061002e-04,1.297707709717738824e-05,1.423255833616550740e-04,2.636483429810724567e-03,3.555885871097014261e-02,1.913513269708843082e-03,3.421151116780923318e-01,3.696151803268460704e-04,1.161369431477751301e-03,4.113428435124988694e-03,4.912341844472148324e-05,2.924276909704342509e-01,9.141317588319717528e-04,8.986275534752008465e-03,1.996230679823648711e-05,1.166046895310722921e-04,1.237508581444370960e-02,1.396779786609520261e-04,1.093029725999806849e-03,7.969954289253310120e-03,1.621935470955798578e-03,4.136243067320304772e-05,1.519211836466721029e-05,1.997437989124177873e-02,7.946421044569957053e-04,4.850659549963615776e-04,9.601582714781997478e-04,3.098553041329249469e-03,2.339161140001815020e-04,6.780482511367092987e-04,2.128421354891121776e-04,1.265157228186431396e-05,1.055928864048067610e-04,9.053839902107496066e-04,2.525240945945344834e-03,2.394854808178755335e-03,1.625081823370735923e-02,3.605781583719744592e-03,4.125863815260013591e-03,1.151403488118018506e-03,6.657544393163706176e-05,1.110621549398701016e-03,3.231929858135120718e-04,7.225398755344458790e-06,5.217824135304497237e-04,2.146969504228139693e-04,5.749031205186287165e-03,4.454587284881487627e-03,2.504601349634311917e-03,2.931237360715874626e-05,3.538023400829619358e-02,1.790447928890062169e-04,3.150763616678564335e-04,1.339924151904741539e-03,5.507356288227821528e-03,1.928305051925520083e-02,5.467427677292050966e-04,4.798158677713502789e-03,2.595964816632527001e-06,5.558132638849064928e-04,6.771184917980510587e-04,1.006817166227545393e-04,3.807963484643617268e-04,1.961066573948163760e-03,5.421991324405892477e-04,1.448963576709860583e-03,3.756931761092986710e-02,1.037157225214662462e-04,9.757251473186167104e-04,2.829427953898473584e-04,7.461021224214026658e-04,9.130962863579467070e-02,2.568939752217323097e-02,4.421941834931769101e-03
4.606535629759885768e-04,7.773788569544893678e-04,1.115856144586203046e-02,1.130573169419778505e-03,2.216572039002227216e-03,1.151991145561960051e-03,3.388051357341344879e-03,1.041388996072161030e-03,5.222001117062254408e-03,1.803186117940755798e-02,3.141890833321896344e-03,3.938371903164335420e-05,2.781318457285555847e-04,4.940589049060621022e-04,3.036771285308168325e-03,1.613865825568013002e-01,3.602464348092097889e-05,1.186567271891196974e-03,1.005243353475065879e-04,8.761592756036164567e-03,1.527160283565411340e-04,7.229251844809432385e-04,1.713990798864484851e-03,4.172686613872837432e-04,2.949182454291273948e-08,8.063045868568369809e-04,3.987998335232738681e-03,2.345389445571564027e-06,1.857495447983517059e-03,6.241015093454239720e-04,1.221115711208507499e-03,2.217222072974647188e-03,9.760213237574812042e-04,5.753454925099552378e-03,1.762112104789870281e-03,6.898564209304162314e-05,4.886886988398217663e-04,8.253910880007167116e-04,1.138428240857569705e-03,1.127371463798770845e-02,4.751557347141378146e-03,1.946634550222829142e-03,5.017816260820200970e-03,5.056061553092121297e-03,2.747104467841275481e-04,9.874074230646786004e-04,8.217803508782212628e-04,3.791436195598057876e-05,1.220486746413989654e-03,1.098375006088382361e-03,1.700263660903665944e-02,9.060569950869471140e-04,3.220612250745495415e-03,4.442400322043777165e-05,1.006402110446355611e-03,8.587188872893885151e-04,9.533165460608882978e-04,6.125066865303026797e-05,3.892686306167637486e-03,8.913730452686876617e-05,2.061233360234958605e-03,6.502885128791639595e-03,1.394883932643968030e-05,8.630560997403451725e-04,9.685198243327797045e-04,7.578008771385780131e-04,3.646026091231798286e-03,2.027355868650785198e-03,3.690294743269300894e-05,2.429071240644272833e-03,5.522772567138400056e-03,1.375260953639133917e-03,1.309289285246061302e-03,2.287293990139590682e-03,1.133922019316278195e-04,4.265659278996865034e-01,4.012405269041539185e-02,3.048682031339791697e-04
9.512121431476624038e-06,1.819434940875842027e-06,1.363088011672268767e-03,8.363222362430439532e-06,7.813165982325014037e-04,5.579000026993147994e-06,2.184236273010935463e-03,2.688620771497615296e-05,4.690376234933842786e-02,9.653712316142469031e-05,1.721193940494738714e-03,1.863417207711305949e-06,4.847774950065477726e-06,5.488562101740209463e-05,2.169605553128495603e-04,1.479713205107704155e-01,4.973211418916090488e-05,2.501234350789758955e-05,3.209230324888266689e-05,1.319805101514986208e-04,1.783868541512531949e-03,1.673812499699345649e-05,5.290790192571421532e-05,1.636078275837495570e-05,2.088964956220610086e-09,3.614971497300994383e-06,2.341482062527992856e-04,4.337077749584783516e-07,3.007821198241965053e-05,5.153370418452437441e-05,1.606643583995886513e-05,6.990949577984954485e-05,2.596943998896812617e-05,8.758917065644843906e-04,1.980456041479774706e-03,1.763671076144279835e-06,8.933973319787370468e-05,1.093833891159174755e-05,5.405206285863392723e-06,1.184158547334319918e-04,9.410696305265753943e-04,2.600760604268417004e-05,9.296311993311130479e-05,3.048171137542235974e-03,3.146652389908874067e-04,4.094332520547764493e-06,1.483669746313558920e-05,5.326435550254620585e-06,2.692391452653573078e-04,1.303220684658368615e-05,1.832491089052566691e-02,3.691642731573518179e-05,3.636605643351382695e-04,8.843057099925968033e-05,8.535906748828642383e-05,1.009481526150668715e-05,3.767685649745669232e-06,1.440646843244430424e-06,8.568138828803113438e-06,7.617158194374725258e-03,4.267146341379180873e-05,1.228077143286352996e-03,1.103614592092650477e-06,4.122593480018385391e-05,2.612165995649075155e-05,1.598467913238790778e-05,2.915473183561852915e-04,3.857564982458314747e-03,3.524228574566539431e-06,4.705198024869294729e-05,3.522787965107153254e-04,1.400485025003546114e-05,4.457108488573799118e-06,1.887554749087937188e-05,7.888974512094077470e-06,3.673341372708927022e-01,2.636611982781579891e-02,1.899114238884059484e-05
6.833993406818564308e-05,1.038852872589919558e-04,1.211894260608036055e-03,3.274474521644054432e-04,7.601184496625935667e-05,1.199174267227601925e-04,2.740119178772840343e-03,2.297120853668797288e-05,6.104868678177942896e-03,2.625227760317419101e-04,1.025885333518458328e-03,9.079871089314444775e-05,4.493957742375914813e-05,1.171222117535585298e-04,3.582933870420337646e-04,1.792341962036099468e-02,2.214695520286852316e-04,5.370501232183834162e-05,5.299731864450905094e-06,9.657753341437057487e-04,3.881288366434162192e-03,7.820156577345955477e-05,1.165867860926720468e-04,1.315555680189397689e-04,1.409543629345440566e-06,4.914716624431545550e-05,3.692524325237101336e-04,5.535316405018851009e-05,1.799144781302762963e-04,7.080575914264190698e-05,2.588567579075003937e-04,3.891911389978360762e-04,1.344411730047584234e-04,2.961015332284223575e-04,1.957557097895616920e-04,6.063580346967548795e-05,9.594762522327117274e-04,1.373911290640549075e-04,5.520940684088297652e-05,4.930878713785581940e-04,2.466003052920382951e-03,1.550893464478229227e-04,3.510744800953863451e-04,1.426217675290635065e-03,2.896270763795708914e-04,8.501620891964872557e-05,8.099268594180926645e-05,3.779215442798239855e-05,1.834348591938916309e-04,1.470102519097602400e-04,4.428626380275947627e-03,2.257442048627580770e-04,6.062059177552968082e-05,1.001656485982279965e-04,3.054239555562832760e-04,1.091736036171530260e-04,4.762817594547346034e-05,4.517409806488458848e-06,5.302532772209139560e-05,1.594253237821711446e-03,1.656107107390812313e-04,6.164031533630086671e-04,2.474681310950627665e-05,2.192521177130591563e-04,1.196049709830078125e-04,3.793968444003318398e-05,3.699634948533153428e-04,2.683947441357452651e-03,8.193880365866483117e-05,2.763073287599529049e-04,2.085281133732414723e-05,2.141930602338416238e-04,1.827179020654743388e-04,1.059563367748658883e-04,5.905250391191434867e-05,9.551187884906284231e-02,1.263033626107865244e-02,1.251243308549222658e-04
5.215224381125850554e-07,2.562069352197090980e-11,2.879997701706727424e-06,6.677650724700291696e-02,4.957396962529284583e-06,2.220933366090857512e-11,6.864378299089572919e-06,2.639375400965917124e-10,4.879569539048501658e-01,3.542450888276659706e-09,3.773274937810893181e-01,8.573580469335837977e-10,3.418381336568275416e-11,7.842786197152106685e-10,4.608548262894419814e-09,5.000000000000000000e-01,1.013727279315939996e-06,4.195941214788404225e-10,3.762194600743957672e-08,9.485408817980434337e-10,9.496090711273439994e-05,1.237525499854504285e-09,1.999943704250783471e-10,1.177996921224660022e-10,5.484742109859994914e-11,6.294930806560515421e-12,2.541753726863962697e-08,1.715292242986241259e-06,1.660934137221691865e-08,6.230450199508150838e-05,4.506202774324030579e-11,3.227642576558041240e-09,2.152264815220859262e-06,6.442177645790140106e-07,1.064256219274221444e-04,2.201501463782777998e-13,1.126642047066632108e-07,4.028311471984791603e-10,1.401279656936114201e-09,2.739430218828449279e-09,6.019213342459576793e-04,1.513124739067393010e-09,4.265802169936612920e-04,1.040302160302538037e-04,2.317501513872270799e-07,3.371497448846318486e-10,4.165593639177531491e-10,9.125612644687707865e-14,1.125459215008409587e-06,3.839282818017876239e-11,2.550708987412312126e-04,8.392366598760260725e-11,1.044601624489806951e-07,5.917514827992460756e-09,4.456615829216377991e-08,2.266424844404016514e-10,4.107827679745697285e-12,1.216433914231931031e-10,1.004083720172186555e-08,5.000000000000000000e-01,1.131185574178708174e-10,1.056400188061293322e-01,5.734768859066188654e-12,7.646098950719763528e-10,3.634394266351114899e-11,2.445948017279090173e-10,6.145985557647447125e-07,9.006812652926781976e-04,7.968329223516749034e-11,4.256359782167880145e-09,1.151004326131541986e-05,1.985002467947890205e-11,1.276199846092027332e-09,3.477723670514709592e-10,5.417025557569474298e-11,1.361057687428726404e-01,6.809551257595323169e-03,5.134090613018531675e-11
6.122978737134316643e-05,6.299345442168799653e-04,1.352385792662665108e-03,1.110190188420345780e-03,7.740781696746635177e-04,7.343517023139035970e-04,6.072405598994680583e-03,1.103705423880785470e-03,7.113287080240111686e-03,4.415521915946756318e-03,6.269477561032268248e-03,1.790435410853390369e-04,1.723099493751187794e-03,6.995766580005278014e-04,2.286552036290517322e-03,2.778594073492202457e-02,2.098541425505574560e-03,1.395409878719891354e-03,2.156226310593380692e-05,3.365292600806441686e-03,2.579291516820059454e-03,3.086715522384175380e-04,8.788156805539926305e-05,1.019914345421798606e-03,1.474398437363341310e-06,6.384417865486522814e-04,1.114518586327991256e-03,1.953728411371851033e-04,4.872186845521048171e-04,2.141786456681853395e-07,7.771419280173348177e-04,6.362206963040361891e-04,4.145377514758072325e-04,5.272092773373672102e-04,9.674454907647468118e-04,1.251545451312810432e-03,1.057269476164655669e-03,3.681564351329305184e-04,3.823423535354775649e-04,6.012389805183932477e-03,4.239666036762577040e-04,1.698885365602965025e-03,1.934514777613434173e-03,1.284928781667222771e-03,3.314873740280741303e-04,9.774179993874390800e-04,5.098208178534736597e-04,4.319274912345546884e-04,3.110360537287411233e-04,1.572668133452973221e-03,4.112778320032130230e-03,1.257984003444739471e-03,5.762794390781400197e-04,1.461446993418075971e-04,4.044360696984791378e-03,1.311639138353412355e-03,4.725263078654847555e-04,9.713677089613352209e-05,1.106388006542028887e-03,2.315656758861346295e-03,1.560195431983253970e-03,7.678361656606020290e-04,3.202018034137632985e-04,2.003117959452599406e-03,9.244405432863336781e-04,5.439143772594686160e-04,4.431819594945100600e-04,4.337022722461883776e-04,1.401814658473314319e-04,9.628499421768019597e-04,9.797453682282785629e-04,2.298436616586531887e-03,1.677230867489218412e-04,1.169294066848424775e-03,6.855109069319848761e-04,2.920204842880156915e-01,2.789677032437386586e-02,3.311423313441528887e-04
2.165642857422546956e-05,7.462145570360512994e-05,5.317457740444197318e-04,8.268595499057627366e-04,2.612527249252833610e-05,2.325333523323383785e-05,2.512313477867843346e-03,9.734951227247416131e-05,1.901688871890667640e-02,8.622025287208692334e-04,2.559764567495049180e-03,4.148127299474341337e-05,1.493594416929736231e-04,2.207676031471248238e-04,2.378183574756700155e-04,1.343553397822913054e-01,2.952526015761684623e-04,5.842248819242382103e-05,4.678336312354956279e-05,2.801815926553963363e-04,3.552014333664691510e-04,1.000921201906386135e-04,1.880586964691242696e-04,1.263880518896019463e-04,9.923230125030872269e-07,2.609388813880859979e-05,3.361351137617114290e-05,7.218076062891701911e-05,6.806549152963014171e-05,9.047474427878725734e-05,2.028098733900655676e-04,4.600764027537022059e-04,8.675383867981614804e-05,1.349947582294949396e-04,1.030242272430006946e-03,1.148058217096066986e-04,3.695776307645721136e-05,1.382357549258684344e-04,1.112221283198309166e-04,1.169558484818960164e-03,1.286385992550596749e-03,2.457715249166684429e-04,4.254195677688226936e-04,1.425358802018554484e-03,4.115390821787717675e-05,3.863619535852540502e-05,1.011585408805457380e-04,8.674627096879012971e-05,2.946968031718736936e-05,3.057936234429586126e-04,2.617080119464805597e-03,1.854361340242770869e-04,1.485682005917832193e-04,9.038215978615633147e-06,3.334644276139669722e-04,6.523423338039277596e-05,1.092531873084691152e-04,5.468393279647587918e-06,3.673705333762239400e-04,1.887646123320866134e-02,1.039594782378049873e-04,1.818379575248596329e-03,9.628612320919232583e-06,2.046242639023727308e-04,5.585204562008943207e-05,1.679873719119885135e-04,2.142054606377937777e-04,3.232606773774861740e-03,4.865845624521820126e-05,1.174751781987982019e-04,2.799322365158745610e-03,6.929395936207491825e-05,1.873079278971366232e-04,1.207433480637622121e-04,9.013399404473731048e-05,1.706696495400097657e-01,1.999268707741046203e-02,2.592770929861946020e-05
