1.584104638036230514e-02,3.812742076298037547e-02,5.902039220918282175e-02,1.206491176063799603e-01,2.424760821630512209e-01,5.000000000000000000e-01,1.131196477353105592e-02,1.046732130594342231e-04,1.845752577519165719e-03,2.874017496130163440e-01,4.297850573883367671e-03,2.093836006390011051e-02,1.930557160011291407e-01,3.990077145851716467e-01,2.352133137687147015e-03,2.938249557376514283e-03,8.428535194623491822e-02,7.778405161281678505e-03,6.617583615718025843e-03,3.550110352947542097e-02,6.841892543556819806e-03,5.000000000000000000e-01,9.300869125776840135e-03,8.132659844161926888e-02,2.636013055224696935e-02
4.791453481341523268e-01,3.251700087542866435e-01,4.869461157790945516e-02,4.870455862091525867e-02,5.017163668327618425e-02,6.277709747215809433e-02,4.673785154437042344e-01,3.305083588769700542e-01,2.047560169748093017e-01,1.366741951781510755e-01,6.005111318157618089e-02,3.717076281286551542e-01,4.712671843088339640e-01,8.625093256955600196e-02,4.095422792962237490e-02,2.881955006249327655e-01,8.589964020569466896e-02,2.593168177843442890e-01,4.254172585971419673e-01,1.432614699986164419e-01,2.031071028971103143e-01,1.320072343524050229e-01,3.939573453767825778e-02,3.864377871163915423e-04,5.000000000000000000e-01
8.290560094360884327e-03,2.680330043515696814e-02,4.383732765111635898e-01,7.434665145549070042e-02,3.154190040975062836e-01,6.933349433642538306e-02,1.910448594954669219e-02,1.206066229314729926e-01,1.888672553030601720e-01,1.354987125128509773e-01,1.247233653983768203e-01,2.692100376391217686e-01,3.031772715658419270e-02,7.902688494322637758e-02,2.995046353966718602e-02,4.780956137869701861e-01,2.210224419655863227e-03,5.726350492288669741e-03,2.483338401895745506e-01,1.531903270105097747e-01,2.805910263778472191e-01,6.718262462660463952e-02,7.880451563909710716e-03,4.462171678765408656e-02,2.850445681953103771e-02
2.073881655812450167e-02,5.416979451377999799e-03,7.829538230090511697e-02,9.094388177572193532e-02,1.260752789021603315e-01,1.182042353543431429e-01,2.127366995234168667e-02,1.201309588905598649e-02,4.150090644489906611e-02,2.339654225574034491e-02,6.453998291662145503e-02,2.808445676840687355e-02,1.556860404966682425e-02,3.909933173440291627e-03,2.760148517707154692e-02,4.473548609963681755e-02,4.837453655351954540e-02,3.664552049968161640e-02,4.376712242119124019e-02,2.999970979164365281e-02,8.018697658579662657e-02,6.446729897283309807e-02,7.288450998662471259e-02,1.905339906387145885e-02,2.177967956074611244e-02
3.120549227928018018e-02,1.273039498603769915e-01,1.961196795484211608e-01,7.206758379118403945e-02,4.365474363643716965e-02,3.815344927778369782e-02,1.959466152418276944e-02,5.443873106198868911e-02,4.747233716289349648e-01,2.391065522632771501e-01,9.947260279296225860e-02,2.020572579224563237e-01,1.096025450265969980e-01,3.397015955148492000e-02,2.525999542977238124e-02,1.683493290373451468e-01,2.517317163368493899e-02,5.101508517594409431e-02,1.599089248756060122e-01,6.741485669202475217e-02,5.000000000000000000e-01,3.441242796065864529e-02,3.284395220570929946e-02,7.843318762174279757e-02,3.529427487009772352e-02
2.374605276952682694e-03,6.147373368024611900e-02,3.567185897637111802e-01,4.760772651811860656e-02,2.398381475092207782e-01,6.604658253485784503e-02,7.819988703080451437e-03,3.807915035831847816e-02,4.418724325358403676e-02,7.196617826628613768e-02,1.775712904777607404e-01,6.660503535157566435e-02,2.177743753095972845e-01,1.514719343064601861e-02,2.487515527993393837e-03,3.878134074007893312e-02,1.640014571278420111e-02,5.201030045829144188e-02,7.274178821289378760e-02,1.482507406072439415e-01,1.393849652170628395e-01,2.524739721609736698e-01,2.825229383734094782e-02,8.020605252003522312e-02,1.038877325655319581e-02
9.093030808724414382e-02,4.568305342155398741e-01,1.388524563777238374e-01,3.411247588189738472e-02,1.711822798861326392e-02,2.081216455137468169e-01,3.333096382279636394e-02,5.556249843642896424e-02,1.504515529705829635e-01,5.000000000000000000e-01,3.666842219300576189e-01,2.053101416540076551e-01,1.057597440002695371e-01,3.373926805734630413e-02,4.544950562683345435e-02,2.880093845578492878e-02,6.018479331933445330e-03,1.431829974578398001e-01,4.979933284610919553e-01,1.935943779836546141e-01,3.897108237986831591e-01,5.163202335432267448e-03,3.688560822179032250e-02,9.312292319285214726e-02,1.443367850496270755e-01
1.161559082999997702e-02,1.287902289402923298e-02,1.245624338233483896e-01,9.452837222707560771e-02,3.631880553842794374e-02,1.173242705037698952e-01,9.099545815346868696e-04,1.824806110129859049e-02,3.024800535137441015e-02,1.874486964643385656e-01,6.041829329068110904e-02,3.217317166115089139e-02,6.839256122909401214e-02,5.031143233707707080e-02,2.961446544982619666e-02,1.402120591977427076e-02,1.685916390267416104e-02,5.678678476517650536e-02,3.992581199152263338e-02,5.368506473381107896e-02,7.207956913000158894e-02,7.802655316170080402e-02,7.980843359483751065e-02,6.394089194283013311e-02,2.950741790088315733e-02
3.703693016865545334e-02,5.000000000000000000e-01,6.179757122559261483e-03,1.241336881424806027e-01,7.263088987308834524e-03,1.296088043432836456e-01,3.248347249187583281e-03,1.270979400260393265e-02,1.879414381527337863e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.578092957722254747e-02,1.751109435641003687e-01,4.823802390231052978e-02,3.828307065680631727e-01,1.902214739230970175e-02,5.231863662479382948e-02,3.075155979195206557e-01,9.416931722764061707e-02,1.382734999364957328e-02,5.000000000000000000e-01,1.148229389833301320e-02,4.737221698654917740e-02,8.900365061084047902e-02,1.093831586240521514e-01
8.531440723718509977e-03,1.948648103987080660e-01,1.214888430801667890e-01,1.162485408558532052e-01,1.005203091738755133e-03,3.603007227374978583e-01,4.242657228366353110e-03,1.302603716767550789e-02,9.144230370528479146e-02,2.556849284364682839e-01,4.113760806894930511e-01,7.492130873143465486e-02,1.856222779559269787e-01,5.460503158244886523e-02,4.241391196339952541e-02,7.692532350606045254e-03,1.010759697548027358e-01,1.927625490513875384e-01,3.913690918208468927e-01,2.088579862172995627e-02,7.403825146668562007e-02,7.604242994807763889e-02,2.060645692536374959e-02,5.722829783643311463e-02,2.785694000273754127e-03
3.365791994987442359e-02,2.285763371269063093e-02,1.105725188145283144e-01,4.710133195513448862e-02,8.197944102849337444e-02,1.098064222754985622e-02,5.592851607389077301e-02,2.329869157308207817e-02,6.401550493363736272e-02,4.580327832946765737e-02,4.576336210402918471e-03,1.081335473676503928e-01,1.749205577662440309e-02,7.321851503296117336e-02,2.307988304971076918e-02,1.170303481765390535e-01,5.854801584944716031e-02,5.077058330260150569e-03,5.042635802234127218e-02,9.911188893312167757e-04,8.452508213827553130e-02,8.226693024999598425e-02,5.709501635864647207e-02,5.537252500305417380e-02,3.093995606862193215e-02
1.313640334654128834e-02,9.412291280623484233e-03,2.254662913216612732e-02,2.657167230190467244e-02,3.731914338839140144e-02,5.178533777948977207e-02,1.459467580503193314e-02,8.427932747881719186e-03,6.608356500684261538e-03,1.990004236799593554e-02,1.545668741994532264e-03,3.031940547653036097e-03,2.467658912592254981e-03,4.803119488196039288e-02,3.831781218810575811e-03,1.178628468101995674e-02,1.660795795825003099e-02,1.671978102961486912e-02,7.441922418680153167e-03,5.188930233892215076e-03,1.621330331972726385e-02,7.517205835505511025e-02,4.811417452746336726e-02,4.322070070130411279e-02,2.832985364989986255e-03
1.841098893049453872e-02,3.110316078978725071e-02,7.658761566004926996e-03,2.806738628506145333e-02,1.567627836764759475e-02,6.122799442595851932e-02,5.681908449518466991e-02,7.228816684550262717e-02,2.104186737050690592e-01,7.698438609477287198e-02,8.116825216282574570e-03,6.575584855609470369e-02,5.128927540341338132e-02,4.269697405568513571e-02,1.339399250196647399e-02,4.922030685819681756e-02,5.585947168461304069e-02,5.153748031345212199e-02,1.138083444581080433e-02,5.921853110082555410e-03,1.491281611088330072e-01,1.670858321435115829e-03,8.189445424250453576e-02,4.779608354856510616e-02,2.304695648210898506e-02
2.005780311368730515e-02,3.348903686890290776e-02,5.408907677870298386e-02,1.345236830273876388e-02,3.756701283150987170e-02,2.352878855409926973e-01,1.612719644701816890e-02,5.451621956776427427e-03,1.062140759081635008e-02,7.745773340742362345e-02,1.553899693212786558e-02,2.811552695730564280e-02,2.254748799442781934e-02,5.760783358729201775e-02,4.759550519763148732e-03,1.642003347500508442e-02,7.458776848541631699e-02,4.126494176609205207e-03,1.189830503997637776e-02,3.860232065714510469e-02,1.205917360331267528e-02,2.015181433564642854e-01,4.265517278629244596e-02,6.226724996207812744e-03,2.628803232921006136e-02
1.641069422899955887e-02,1.841841510498775092e-01,2.339506179159161481e-01,7.096787936999549018e-02,8.907812099118056492e-02,1.775893787751578190e-01,1.684978463731928375e-02,3.249420679622364722e-02,7.835712031704127056e-03,1.475302594217683776e-02,1.803358605396285508e-01,1.344742066524915736e-01,5.114584553895538954e-02,7.113874374424400404e-02,1.290325238734543398e-02,8.054289662668889446e-03,6.542470450673527893e-02,3.048738901336048857e-01,4.906592630077881434e-02,6.969503999788613513e-02,2.498457635357158035e-01,5.000000000000000000e-01,5.887521385064325985e-02,8.400543436731915115e-02,1.092354284729340347e-01
6.164410033442746517e-02,2.261445238522446222e-01,1.393892405526803435e-01,2.712281300178040130e-02,1.331498656601620874e-02,1.965616599155169952e-01,1.016167307064287373e-01,4.813443614964298817e-03,4.476941473162267954e-02,3.094546527006040160e-01,1.295675483778164355e-02,3.524574206525233344e-01,3.128523320593287749e-02,8.631524983343942525e-02,3.591341272681591174e-02,1.248894155513053383e-01,3.305478418010621838e-02,1.846834440512338527e-01,5.395112242524746637e-02,2.349829831536208273e-03,6.838352364624722401e-02,2.016722713582884685e-01,2.475304937889432830e-02,6.786775667808604522e-03,3.353978316102595308e-02
2.438786618940929404e-03,7.801562046207230483e-03,2.248120874660142904e-02,1.121152944416842559e-02,1.610275817261637432e-02,4.233974739114516883e-02,1.591356801117797468e-02,1.156949445940825280e-03,9.168682347819534506e-03,6.768120324426028442e-03,6.975531724794954182e-03,6.161233175437014209e-03,1.142515776364379926e-02,3.272725453985135535e-02,5.823824792776787808e-03,1.652300916006148963e-03,2.847968082811399779e-02,2.283440994116853889e-02,1.056609805590037927e-02,1.708454722130683945e-02,1.450618046452975887e-02,6.088202759059613972e-02,4.723071271608523386e-02,8.498652131040750068e-02,1.149417410246949579e-02
3.477669418065830464e-02,6.437325057982913601e-02,1.725098697058801214e-02,8.034690756642969001e-02,1.214038338339987755e-01,6.012608589385504132e-02,1.645324407243562229e-02,3.427108520938534214e-02,7.896340323437291142e-02,3.532099460644942956e-01,5.231971476206583732e-02,2.586981623043247899e-02,4.270661354374481467e-01,6.122282608431992706e-02,1.933810697052699284e-02,4.549116469094217907e-02,7.135942376037365809e-02,6.898922925474602896e-02,1.039953589617403917e-02,2.310804768520131891e-02,2.563731230505602587e-01,1.222827203067579221e-01,2.776972756134547457e-02,7.340235461909414005e-02,8.904439331896014942e-02
3.136368434283606788e-02,1.564703431352287497e-02,1.726475293538223821e-02,3.674181844617010334e-02,4.300242848946439489e-02,3.652927193834528546e-02,2.109156252196475734e-02,5.525413881287095236e-02,1.777271085936172057e-01,1.276760347485439706e-01,3.023506903120265488e-02,7.878023459631283698e-02,7.759730879954916671e-02,3.933483598910661461e-02,7.819330549768624058e-03,1.356075122936411040e-02,5.607841037240240967e-02,6.308515619630275517e-02,5.460772795931327639e-02,7.493205669327508700e-02,6.858776729019964991e-02,1.377937061210923048e-02,9.482170301124563661e-02,1.058899899137986586e-02,2.565160293482590323e-02
6.852123015485188373e-02,3.637112622617945379e-02,1.280161110250139372e-02,3.225186049920997916e-02,2.629522052617118064e-02,1.671290292105632666e-02,4.451073495069952229e-02,6.958622717603178687e-02,8.919406863968570853e-02,4.968458494099459166e-02,2.349410952806019540e-03,9.853940894492305147e-02,7.012821967912126475e-02,7.303781544612349130e-02,2.420866376964041222e-02,1.476221937894615227e-02,2.779835582167617877e-02,8.252876355535966602e-02,1.080260330468990615e-02,2.012122748112224815e-02,5.357500229290701466e-02,2.463080646355373521e-02,3.532018679153201696e-02,8.360169313617278608e-02,5.297278993779768602e-02
9.263665442548214141e-03,1.285068894068525048e-03,2.189611636538807762e-02,8.468587825055805263e-02,2.696679776341005808e-02,6.307388325549906360e-02,1.582051172135971046e-02,4.646718564372625225e-04,2.620402226595931663e-03,1.555820529348717236e-02,4.132560706695450063e-04,1.080129056171718130e-02,6.557921911852001434e-03,6.500844812263512074e-03,9.358867065874076907e-03,1.307507201281727337e-02,7.665269022495094231e-02,4.406320188704348183e-03,2.281450169138516532e-03,1.978416237345538217e-02,3.819635092231126426e-03,1.947397295984288831e-02,6.571498745342875536e-02,7.434613927030944702e-02,1.280497747447431438e-02
7.251505009207594166e-02,9.480142298683016944e-02,2.068987171609673256e-02,4.656710790939660310e-02,1.066953746751697976e-02,1.163984216424254065e-02,5.520944384678723449e-02,8.752011123148753860e-03,6.497845117322222606e-03,3.802507122631178932e-02,6.157675562608080910e-02,2.652000684792175933e-02,1.423017799780228188e-01,3.343512975399744874e-02,3.124224201248735483e-02,4.507635533606386274e-02,2.279466454020275326e-02,6.134045968777037533e-02,4.359732216684939626e-02,7.273662419155866449e-03,1.292807625642956593e-01,6.065030582938553405e-02,2.373784119003346030e-02,7.150782491267858310e-02,3.340119371136122256e-02
2.964572157740235844e-02,4.989010484391628308e-01,6.329346737655940254e-03,5.821327095206937224e-02,6.691781475025371413e-03,3.935709181434476206e-02,4.054269101158928384e-02,4.850308176438207219e-01,5.206958640318329334e-02,2.838416413543897732e-01,5.000000000000000000e-01,5.310295126003259508e-03,1.347097780443360926e-01,6.663327505385709115e-03,5.000000000000000000e-01,3.638661466124346218e-03,1.239107466748091621e-02,5.000000000000000000e-01,5.000000000000000000e-01,1.439910927483780967e-01,1.303645730793445146e-01,8.004529057196364816e-02,1.010553075828618183e-02,6.207260169845051079e-02,4.982476729951827443e-01
4.076898807286188919e-01,7.750233587482674436e-02,8.593341156189064287e-03,1.498887225729255562e-02,1.542923506273479253e-02,4.844809686864674086e-02,3.689125246909641942e-01,2.102405110633623689e-02,2.266024376381842731e-01,2.847870381116062721e-01,2.192494265091501082e-01,2.719054652967944352e-01,4.075150077462197928e-01,5.101329754768476818e-03,3.677063900275692743e-01,2.075680144793009760e-02,8.651206220278821746e-02,4.581616806043749546e-01,6.552496034172629324e-02,5.951272027077283977e-02,1.589426269310239559e-01,1.780235366506435074e-02,9.144847691986794647e-02,8.435244234329566937e-02,1.259180136503285641e-01
1.446874770674076889e-02,5.903236856665956822e-02,2.796154177812598673e-02,4.997711235060625645e-02,3.295462993609787894e-02,2.262009918664506514e-01,4.398611702728344452e-02,4.410850252989526802e-04,2.038178114992191849e-03,1.582846404734793988e-01,2.432828424588194538e-02,3.049223982337126784e-02,8.613709803651549424e-02,1.211026519164392773e-01,3.893398131702792506e-03,3.095247114975004099e-03,4.293531968110857189e-02,6.856214105945560022e-02,2.289607452791760436e-02,4.719601956131123932e-02,2.343902765242172198e-02,4.096715868697484719e-01,3.654424056280809741e-02,2.753089989216663327e-02,1.685536763738593180e-02
5.000000000000000000e-01,5.000000000000000000e-01,1.263862668397060819e-05,8.446146922044288352e-02,4.014351790303837333e-04,7.253325910881609209e-04,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,2.783763950533295617e-01,1.726988460545551829e-01,5.126878658749038642e-02,5.000000000000000000e-01,2.818287537688642930e-01,2.939016036693069614e-02,5.000000000000000000e-01,5.000000000000000000e-01,1.269814563188377196e-02,1.173380373085764622e-01,4.035476414108754746e-03,6.186934437818820964e-02,3.405064298340998441e-02,5.000000000000000000e-01
2.035595851654721164e-02,2.991239174223961003e-02,5.000000000000000000e-01,3.466629218050517464e-02,5.000000000000000000e-01,6.409720161287857897e-03,1.185163259408063448e-02,5.000000000000000000e-01,5.000000000000000000e-01,6.986831969003588078e-03,4.871436559613827322e-02,2.103312315599764060e-01,1.122771789241298057e-01,9.575259074523816832e-03,1.698469250056409150e-03,5.000000000000000000e-01,2.024509958284323799e-02,3.057720732122096163e-02,1.230063652495318877e-01,2.038513141585105992e-01,4.983555625505178832e-01,5.690301695692448133e-04,4.554417851323645100e-02,3.299177715871606104e-02,5.341304859375578355e-03
1.848093986298669084e-02,5.002023283375389706e-02,3.481605015766467415e-01,2.896276851295211986e-03,6.903756742604615082e-02,8.483884358540709492e-02,1.547540761307838152e-02,7.796027404410724171e-02,1.101523350781178634e-01,1.052681007566949323e-01,4.185584947131434919e-02,1.648328827818462960e-01,8.656606786079173999e-02,4.749215329609093698e-03,8.966512214322352667e-03,2.452279060243335029e-01,1.142693021784350199e-02,3.005450406773314126e-02,9.164968647811433389e-02,1.262397244184477185e-01,1.638811150916009984e-01,4.336770451720262098e-02,7.595067401597464796e-02,4.464200637404690947e-02,1.557352520767752400e-02
2.995111525150061932e-02,1.669713921042455806e-01,4.622165627345877770e-01,6.566075512686922640e-03,1.492034765557479492e-01,2.969891789495253571e-03,1.874150517417451367e-02,5.000000000000000000e-01,5.000000000000000000e-01,4.162164163317693538e-02,3.936331726095135819e-01,5.000000000000000000e-01,3.381678770357930963e-01,1.001751891249391679e-02,6.889413600048176212e-02,5.000000000000000000e-01,6.920444544766318762e-02,1.422839934315644761e-01,1.297993371513769534e-01,4.473129388968881577e-03,5.000000000000000000e-01,5.725062596635347410e-03,7.571100085833495918e-02,3.060680599592184234e-02,9.427154817021197314e-03
1.247707401101183109e-03,9.260452887839211444e-02,3.604452096378057968e-01,7.850634300578018809e-02,4.392628532668523267e-01,1.821280222329104415e-01,5.443601182077554591e-03,6.347652301907674710e-02,2.625399842686254037e-01,2.456614140955265535e-01,1.438998963756704941e-01,7.349255481487108888e-02,2.225049722639095007e-01,3.367794087688330464e-03,1.168424354723706336e-02,3.704766573965974641e-01,2.983420304892821229e-02,2.446688739761709863e-02,8.449396307802733985e-02,1.097620866459932398e-01,5.942308427689353689e-02,2.471865699068203845e-02,9.615796710249593926e-02,1.739003646496070643e-02,9.513016426506816850e-04
1.261645132345782204e-02,4.533466371497893443e-02,4.982793364122098945e-01,6.138293600647688059e-02,4.616298817630494211e-01,6.018369115537061664e-03,7.797776033061037601e-03,3.843106437340584325e-01,6.356294882074429997e-02,7.525696746399493375e-02,5.000000000000000000e-01,1.656418291568012222e-02,1.008276158683649518e-02,1.839354656928615661e-02,6.629159400196692328e-04,2.112291672590138614e-03,5.660473534555930664e-02,1.405473342705874278e-03,1.170541058287454944e-01,5.000000000000000000e-01,4.654327472903437846e-01,9.890869697426758322e-04,5.362579641949067472e-02,3.219836755513492271e-02,2.911492276491036563e-02
1.705401062067496767e-02,6.492993966799960603e-02,9.342301113883512420e-02,3.062724018573979856e-02,1.626650637942768929e-01,1.057606733929545573e-01,9.065837731361303317e-03,3.793493553731479284e-02,2.429659174874390995e-02,1.150000502530637986e-01,6.810800072441829112e-02,4.979413194121240158e-03,6.175838857365781309e-02,6.012289112084946013e-02,3.275375789803784687e-02,1.913618348115837461e-02,8.165295037174288839e-02,6.022207091749368080e-02,4.542176712724868559e-02,2.234321038520706293e-01,9.553692284057893613e-02,5.119176097560255295e-02,2.814555012093034742e-02,6.595213301554730956e-02,2.320996965886560834e-02
4.772072227934430477e-03,1.069984868777252157e-01,4.158200784821508567e-02,2.000256096925933855e-02,5.427517368580098839e-02,8.566103423222161395e-02,1.139712945824855952e-02,1.423822845606318721e-01,5.181083636546885557e-02,2.039721734159106181e-01,2.721848624359731184e-01,5.201013005855041615e-02,3.935997516693871129e-02,3.407280216086292640e-02,2.951960451004443861e-02,1.428816715454932391e-02,7.387590259768526957e-02,1.320199618231991667e-02,4.308107597602129357e-01,1.105062732300505224e-01,4.975151403277011108e-01,3.795588766022157251e-02,9.226799493572886146e-02,7.483892024719486502e-02,6.120298130490756799e-02
3.209067717235106892e-02,3.828440822870955024e-02,3.159591153128937097e-02,2.980705303127361219e-02,2.605839829040506594e-01,5.941498623984902555e-02,6.433275381781651883e-03,2.251062056899530428e-02,1.707394640283282569e-02,2.293758790206607001e-01,3.707241867159825621e-01,1.122138606448895987e-01,6.567075006810560445e-02,2.606865770730753054e-02,1.171964450098547487e-02,2.454442709581238641e-02,1.161841547924809780e-02,5.074772219623154695e-03,4.289512057575403103e-01,5.000000000000000000e-01,4.440701519345454651e-01,1.445089310743058741e-01,4.325023332008275795e-02,1.420083230631735000e-02,2.642847721787622978e-02
3.739398784467577730e-02,3.555752906652014014e-03,4.894523908365965709e-02,1.337128293869079693e-02,4.607303124447419129e-02,4.269244064330614957e-02,7.134093639087592080e-03,2.358181688019657732e-02,1.888789880962054024e-01,1.207040976378472713e-02,2.480653503713053931e-02,1.175403074241784529e-01,4.739615960542538364e-02,1.468688039881779588e-02,3.824258084154168180e-02,2.219487544037528348e-01,4.332283203554439244e-02,2.497417201247685223e-02,2.008406413882173752e-02,3.733429384572677784e-02,1.562639000002484166e-02,4.638166424489297002e-03,2.808528978279630287e-02,7.877661734552192374e-02,3.795598186402875107e-02
9.787069321755379955e-03,2.769828009841967045e-02,5.192857485785928179e-02,1.827469411258091081e-04,2.925916336904526432e-02,6.325654399202149114e-02,3.521683277796397449e-02,1.217369253225362123e-02,2.306603671977726713e-02,3.279985555079221321e-02,2.144863496309558012e-02,4.986434526680844775e-02,5.041273316175751140e-02,2.536306053374555794e-02,1.348014366493078577e-02,6.376820889000783810e-02,8.595228716745773045e-02,3.363266030456431299e-02,1.203492915719872429e-02,2.764055391422110333e-02,2.383133882024257577e-02,9.667928061290246428e-03,3.931174271041937979e-03,1.320000729074892291e-02,2.190881900537261073e-03
