2.736070796471938918e-02,5.000000000000000000e-01,1.594380600767012393e-24,3.051770395563088156e-01,9.472928900043775524e-02,5.000000000000000000e-01,5.000000000000000000e-01,2.255669041844266254e-01,5.000000000000000000e-01,5.442225242012099784e-02,8.061402907645824623e-02,9.269216356125566103e-02,1.030178462068505746e-01,1.180475946311883295e-02,2.132946876814211662e-02,8.195114555390582700e-02,2.725287624575594703e-01,4.886579870166039944e-05,7.169410692686377373e-02,5.000000000000000000e-01,4.497990171973040296e-02,2.430070003145910068e-02,4.036984891461482816e-02,8.650359011611045068e-04,5.000000000000000000e-01,5.000000000000000000e-01,2.316287724307969018e-02,5.000000000000000000e-01,2.862161382359960784e-24,8.452210152762063000e-02,2.176544909698840383e-04,1.886376709776626877e-18,2.329078258723339401e-01,5.000000000000000000e-01,3.198272472882346351e-27,3.981732211940067767e-01,3.578376703790257457e-30,1.035685966062189041e-05,9.476566203415387468e-02,1.121908893518410045e-14,2.664855880752444589e-02,6.898105478861364886e-15,8.779504255444298133e-02,5.000000000000000000e-01,2.820803318636545476e-05,5.000000000000000000e-01,5.000000000000000000e-01,4.001805672623250136e-24,7.155385364558169980e-02,1.933915671332201991e-01,4.013384067133104680e-03,1.540628666967081006e-03,5.000000000000000000e-01,1.115371202176285298e-01,2.251639349829288525e-03,4.116253798592112417e-04,8.582483930207165934e-02,5.718868840984897556e-07,2.305396425971243529e-02,5.924848866414866855e-04,6.502832104855597352e-03,1.811061182272152154e-02,9.042206133687964720e-02,3.022589541202469563e-03,2.605406190909244694e-24
7.147065550061010297e-02,9.438269626803337531e-02,2.755945420796979063e-04,2.816293473152962079e-01,1.642582924698422764e-02,5.000000000000000000e-01,1.987118709174717779e-01,3.162792136467972026e-02,4.665441987776857147e-01,1.225873438641182991e-02,8.628660511519258003e-02,3.149193862516522918e-02,1.009062624994306601e-01,2.062536449750419776e-02,8.530620598135535415e-02,6.037408647989889882e-02,2.852882690195452601e-03,6.737698008264125142e-04,5.033449369560263897e-02,2.351896988019604728e-01,8.290909456991679694e-02,4.736782220145333705e-02,4.816386735402300445e-04,5.181779589441440174e-03,1.136490449474402559e-02,5.000000000000000000e-01,3.846523487051137918e-02,2.198414517143033042e-01,1.871388060899787728e-05,6.206895071132919467e-02,1.870260223608680942e-03,2.129598224199618359e-04,6.266353432327085920e-04,3.688669823204538956e-01,3.493389277798656378e-01,3.003927480694766894e-01,6.454775938426036584e-04,4.135401786154146303e-02,4.163859911252207162e-03,1.608755239557595196e-01,4.253004434733806405e-02,1.200242014047593203e-01,1.762882072220281135e-02,5.000000000000000000e-01,1.330451259047319423e-01,3.993643215086454812e-01,7.301032051680907131e-02,1.253002314776408809e-07,2.414785756647269688e-02,4.720683719680738299e-01,1.500494397256617362e-03,2.879047131290928332e-02,5.000000000000000000e-01,2.308271485622932773e-02,3.968413846950375606e-02,1.584407141845247946e-01,8.284168857293621249e-03,2.069389745942652736e-03,6.640104666935740807e-02,2.260524180858952681e-02,7.824465253095528108e-03,9.216052021182660758e-02,3.806354625762147642e-02,7.489441281308757692e-02,6.200693053852683601e-02
4.919200786061228787e-04,4.889495604111961623e-03,4.492383077585572482e-03,3.658063465361343237e-03,1.227398878391846877e-03,8.008769961557733394e-03,1.344544729440839102e-02,5.541248835559610397e-02,5.651555797845282669e-02,3.328573552755762638e-02,3.655070153932338251e-02,4.526998714798172174e-02,7.272357175388126371e-02,2.400407660220218314e-02,8.245763720238645511e-02,7.433866709608248635e-02,3.562231629285496359e-02,2.402959400616483648e-03,7.534866335314716057e-02,4.626423027120787207e-02,3.039689695072848169e-02,1.512983416331057339e-02,1.322285852414163514e-02,5.232360336952431717e-02,3.611477624458258630e-03,2.080822219916597660e-02,4.276323017913849500e-02,5.123447318767183206e-02,2.144091964788399658e-03,8.779033746075579070e-02,1.401354745558391554e-02,1.649149790246456524e-03,7.480644016854755274e-02,2.483808869964300101e-02,3.063318609364834837e-03,2.226664827159717183e-02,1.023263967606069004e-03,1.188134970858004472e-02,4.287883989182425526e-02,4.506510350893541683e-02,7.129298495907258892e-02,5.874613917025902146e-03,3.182229477185643390e-02,2.146834627038688922e-02,5.891668784230245058e-03,1.496104110783208485e-01,6.488466352566402140e-02,9.228973222785258031e-04,8.483265437046046131e-02,7.723898963248326810e-02,2.461194851072785739e-02,1.372433265823236326e-02,1.050024222546228070e-02,9.496991011493642609e-03,4.510989501132004614e-02,1.139080447580393708e-02,6.180961147421245444e-02,1.532651871418428714e-02,5.136712789693755055e-02,1.383160768476512405e-02,1.075039175709855896e-02,4.572422309857695349e-02,3.302730954467380381e-03,4.612352758943908532e-02,4.787331773580770326e-03
9.659197235706078188e-02,3.231117504128893647e-01,7.602335771851901833e-03,3.223460097945059499e-01,8.488835470979986045e-03,5.000000000000000000e-01,4.226551146794425007e-01,2.057189711985939889e-02,1.599423379168945225e-01,5.433568809308005065e-02,4.204258199947634445e-02,3.861137031357565752e-02,5.383220392038350066e-02,2.078778904040081820e-03,1.055752424474875467e-02,5.160862094703837222e-02,1.009435671338931445e-01,2.476156006099620652e-02,1.374741772360537143e-02,4.832214395101430138e-01,5.260273133498193782e-02,2.844288353575996284e-02,6.098623217756449439e-04,8.676599234702620303e-03,8.559043188500323196e-02,2.294787280007849761e-01,9.634969066438908714e-02,5.000000000000000000e-01,8.362644230460057962e-03,7.474354791035406342e-03,7.061424720886788631e-02,5.856897457190054362e-02,5.509828298121511670e-04,5.000000000000000000e-01,1.863619517248654989e-01,1.201364133713119370e-01,2.393044397695386592e-03,1.509821133502128356e-03,9.955712795703913764e-02,3.255756160570494423e-08,1.169899171412318445e-01,1.483161037405741900e-01,9.892514049391136488e-02,2.684822571359850585e-01,1.082451662911867313e-02,2.896162256854915573e-01,1.298750479659314394e-01,3.921420041608993795e-02,3.055725598198599791e-02,3.402286335792422123e-01,3.835557578218371649e-02,6.254568691182148255e-02,5.000000000000000000e-01,8.409091163618924447e-03,1.641659400335438584e-02,5.714680536812269396e-02,4.201404673172737941e-02,1.888534014572147701e-02,8.410170223979671067e-02,6.091068272887893015e-02,6.557011917688351788e-02,2.511282553080992908e-02,4.072789047503359849e-02,8.245681009612404119e-03,6.589125122921565825e-02
8.012433841811861246e-02,7.365411057953621943e-02,6.543155226580715930e-05,5.352640467128510726e-06,6.942833280775405347e-02,3.215851560867469955e-02,1.069786077682618047e-01,8.455857196989136071e-02,7.830126838021558844e-02,1.955971469159733991e-03,4.631823529519470822e-02,8.327704788525494561e-02,1.053595463230005136e-01,2.421589233113078526e-02,8.046707872906936135e-03,1.222967034126416601e-02,4.843529282459089341e-02,1.043329550509360659e-01,2.699134490706935063e-02,2.020553499791513941e-01,1.189584244120528433e-02,4.391159720711090841e-02,1.015602525683551027e-02,3.667295766050682887e-02,1.120114521538547771e-02,4.394027028417764602e-01,6.199909752428863635e-02,1.937810998671095075e-01,9.197065402740674478e-06,3.597559725929831698e-02,7.788640695224943733e-02,9.461315529648952824e-03,2.645261573785465462e-02,4.627881042124091029e-03,3.948762953227367457e-03,1.888811549019558597e-02,1.628826313554953398e-05,2.739316072365449717e-02,9.366454254699729809e-02,2.530775040979745816e-01,2.640533754502780509e-02,2.033479401806234915e-03,7.804132278732207884e-02,2.662504584719180972e-02,2.766833979676792607e-02,2.738370980325343651e-01,1.177746316901065182e-01,2.739126932351853706e-05,1.835946664305976414e-04,5.000000000000000000e-01,2.532803452276555234e-02,1.959251771597847643e-03,1.915127628929765569e-01,1.749750101047200385e-02,2.469329691993903120e-02,1.766278899330569335e-02,5.523439157641850394e-02,8.089042639427092068e-04,7.284454108383922599e-02,1.493953983319785787e-02,9.166164960545786222e-02,6.118780587905162799e-03,2.149539394636721529e-02,3.945654752302003854e-02,2.764673268903509028e-05
2.371499525232312333e-02,2.376712793118857525e-01,1.248826414259834004e-02,9.411513435052111347e-04,4.314106599589142069e-03,8.917604190192959801e-02,5.525519522145964230e-02,3.258514333018613929e-02,4.561443459884308854e-02,6.432649673902113936e-04,1.902127564714323898e-02,2.209759643529477652e-02,6.443027452861738169e-02,2.074413852935705002e-02,8.545471860609585302e-02,2.585127512896791269e-02,3.432623585024975176e-03,5.787981084945741615e-03,3.457111168791371369e-02,4.856556863993369971e-02,2.601243139484617217e-02,6.790951041266655172e-04,6.556966385757291571e-02,1.439336927904907686e-02,2.754851710265722106e-02,6.516470202628082964e-02,2.533790257726666745e-02,7.614017568819778092e-02,8.232319605772550055e-04,1.587863264311472830e-02,8.024726081275791734e-02,1.419780481122241266e-03,5.222796875008794970e-02,2.915753122194079169e-03,8.986742286738891305e-02,4.036085297080017897e-02,2.231119182482163652e-03,9.693183628126751314e-03,5.316600934355667635e-02,5.398433291728369117e-03,2.261681395219311205e-02,2.096096045237817382e-02,3.245972436569651010e-02,2.909807880447454198e-02,8.938473072183931306e-03,2.293681990886332345e-01,1.194763423975758604e-01,3.062584383184500112e-05,3.488857633651450824e-02,1.379581906785798118e-01,4.550021931809643955e-02,3.842602269346184871e-04,3.026577686498108447e-02,8.828617828274831075e-03,1.272061038058841693e-02,5.024421831144751383e-02,8.121297085361836587e-02,5.812413464443715906e-03,7.790181630486560371e-02,3.925282075444147534e-02,4.833320750661133230e-02,4.295269547467750471e-02,5.466323133051839006e-03,2.416299788488036893e-02,2.041654107070905999e-02
3.338472293371286259e-02,2.166218615311036461e-02,6.415740021241444872e-03,1.206041518317886585e-03,1.672370504175643138e-04,1.384223370712353140e-03,2.029018368873108762e-03,2.493423453827050412e-02,2.522799136610144946e-02,9.379035618898837190e-02,2.831832431068280823e-02,3.126344130587432879e-02,2.947468759471174454e-02,3.598615127069612618e-02,5.186868235148471735e-03,1.625590921606243772e-02,1.287832822251339972e-02,2.106527794775375686e-03,6.038849354946770887e-02,1.478394708705169959e-02,9.003208276798105314e-02,6.172534582586744478e-02,6.613605608077871567e-02,2.694872336500382312e-02,1.848093358283510457e-02,3.086561103948264311e-03,1.930168559819838217e-02,1.246086129701966770e-02,4.129377119368701082e-02,4.721410330191962157e-02,5.039525366153698588e-02,7.132759350530089998e-03,7.102529852556457857e-02,6.575616567648700020e-03,4.260835194367680080e-03,5.959586533305483332e-03,1.388087424296633073e-03,1.563864833589289835e-02,8.844630929171973244e-02,3.414232435821786655e-04,5.532858331541021940e-02,4.918433292344068924e-03,9.696879174516899458e-02,2.071390519061552110e-02,1.769643621443002870e-02,8.299946731323626370e-02,5.459296319004940112e-02,8.616501250651196564e-04,5.792392270610380312e-02,2.639992526750574789e-02,6.347276541147033220e-03,9.300674125919067281e-02,2.740743915637008574e-02,4.641352307793732840e-03,1.116122445174262331e-02,7.777293932562884780e-03,8.178037605355513440e-02,9.503958449877848366e-03,9.829628820221185392e-02,4.659552250670258300e-02,1.349344396419926463e-02,3.717404633470884623e-02,7.183570312905121534e-04,5.422753696027579617e-02,5.606592751523643316e-03
1.823453555521277122e-02,1.540735171454181152e-01,1.394418771595694040e-05,3.771509478710524492e-03,5.359381987837693456e-02,2.824992091632182456e-01,2.675282586570682658e-02,2.405713042721094319e-02,1.612967243064408196e-01,1.397869285498931635e-02,1.029535285322583787e-02,6.800734802318664750e-03,1.480418393006125051e-02,1.865545011006007874e-03,8.585433062520297920e-02,5.844853227696519132e-02,6.938962258894482149e-02,1.667601899472960633e-03,2.363440069553003620e-02,6.576116755148672666e-02,4.532905477400276523e-02,1.240041684807085924e-02,6.612811067047727476e-02,3.722215655508689242e-02,2.969037792942058260e-04,1.764632142713756097e-02,6.660518264593913440e-03,1.484528273090421346e-01,4.527861641665196016e-03,7.478302499673657178e-02,2.174154370621228169e-02,7.624794153363650615e-03,2.022668304304016396e-02,5.668466437438964001e-02,2.690310164825513925e-02,8.703670629576262807e-02,2.143662750420153543e-04,1.795076145915357971e-03,7.811102721631546508e-02,3.344064111187898189e-04,6.303973260731031425e-02,9.828296064572143026e-03,9.304010831852416175e-02,1.004594080186939076e-01,1.795145155946656010e-02,3.682625374248205685e-01,5.480288083803110805e-02,3.876843330412698655e-04,5.855007919192246890e-02,9.291554047332005462e-02,4.130917499102833290e-03,9.712613950270057583e-02,4.866395189613768185e-02,1.299840775992434638e-01,2.353496780575975444e-03,5.535882286756797083e-02,8.309018707601403819e-02,1.539864230283030655e-02,9.721417616194059919e-02,9.624288989503743119e-02,1.389083068651423281e-01,1.859177401176001498e-02,1.334626400461080137e-02,5.178163886032465663e-02,2.276311244611548457e-04
4.984746272792215521e-02,3.674826830320389037e-01,5.000000000000000000e-01,4.394733619161195999e-06,2.798335273754517377e-02,5.000000000000000000e-01,5.000000000000000000e-01,1.502616221590760519e-03,5.000000000000000000e-01,5.359139211129302499e-02,4.887765331492337564e-03,6.747050346333499649e-02,2.395252415376073196e-01,7.685037593301638492e-02,7.376977759007911917e-02,3.194660713525290796e-02,5.000000000000000000e-01,5.000000000000000000e-01,8.616065832398765723e-02,5.000000000000000000e-01,3.051156807387801762e-02,4.580673618543106007e-02,1.085624625444386870e-02,1.977615444469875139e-01,1.320247989964687396e-01,5.000000000000000000e-01,2.292975192289751010e-02,2.592727933447969701e-01,5.000000000000000000e-01,7.908030446738084640e-02,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,1.257419291711655120e-03,2.602449071336419904e-04,2.952890730793193350e-02,1.329505862461869380e-02,3.550668435625652791e-02,5.000000000000000000e-01,4.094824315725046314e-03,5.000000000000000000e-01,8.818925982479851322e-02,5.000000000000000000e-01,2.575419067590438704e-01,5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,8.359646815807025844e-02,5.000000000000000000e-01,4.041998691096583829e-01,3.118953555734885891e-02,5.000000000000000000e-01,3.243286919721733996e-01,5.673407598430225268e-02,5.000000000000000000e-01,8.573627785717631566e-02,5.000000000000000000e-01,8.065959198951284936e-02,4.642100880146887015e-02,1.072662527616426078e-03,5.413728489709193625e-02,1.605375970014010223e-01,9.954779666386595616e-02,2.383210468490618850e-01
7.353247598803262786e-02,3.079928463844093800e-01,5.000000000000000000e-01,4.476636855191087633e-04,2.813038408860665679e-05,5.000000000000000000e-01,5.000000000000000000e-01,2.767037859716122566e-02,4.416598196260037579e-01,7.533660346523163298e-02,3.182862361401343765e-02,2.188864909376280268e-02,3.666348865122184830e-02,2.424133052524536994e-02,3.763460210771959330e-02,8.066753589994531820e-03,9.333935956738618907e-31,4.458048449141524365e-03,9.177876516564686601e-03,1.533461136910640732e-01,5.376354337977118369e-02,3.984741982697659335e-02,9.965072117279549779e-02,9.665713868213510196e-02,1.908033406508315849e-02,5.000000000000000000e-01,9.578630290447281981e-02,9.885674205934683045e-03,5.000000000000000000e-01,7.090446825224368255e-02,4.718264423048691980e-01,1.456580107743369351e-05,2.741044153431320257e-06,5.000000000000000000e-01,5.000000000000000000e-01,3.211412904951720625e-03,5.000000000000000000e-01,1.810016261037136476e-01,8.244318549652579139e-03,4.801158440396632310e-01,3.333799789500214994e-02,5.000000000000000000e-01,1.348134603984649932e-02,1.605511197409080840e-02,1.064719782380182324e-18,2.782947730368359185e-01,5.579664561741366768e-02,5.098746751152909845e-02,6.392052854756323510e-02,5.000000000000000000e-01,2.161555955058050704e-01,4.794505441156748232e-02,4.508511263589617783e-03,3.090811148749686432e-01,5.767172768145444051e-04,5.000000000000000000e-01,5.129973495235257142e-02,5.428547237026540295e-02,1.968555846631072498e-02,1.211776487624606317e-02,1.276077013226604648e-02,6.633181783199801340e-02,2.243137357069580617e-01,9.745414001474653198e-02,5.000000000000000000e-01
