,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS10c,SBS10d,SBS11,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22,SBS23,SBS24,SBS25,SBS26,SBS27,SBS28,SBS29,SBS30,SBS31,SBS32,SBS33,SBS34,SBS35,SBS36,SBS37,SBS38,SBS39,SBS40,SBS41,SBS42,SBS43,SBS44,SBS45,SBS46,SBS47,SBS48,SBS49,SBS50,SBS51,SBS52,SBS53,SBS54,SBS55,SBS56,SBS57,SBS58,SBS59,SBS60,SBS84,SBS85,SBS86,SBS87,SBS88,SBS89,SBS90,SBS91,SBS92,SBS93,SBS94
0,1.0,0.020180462489456708,0.05355559408214894,0.023796069776515827,0.19372519486238893,0.7663899745787667,0.0476610869273828,0.06935131312942511,0.024036004747046813,0.014807096710894974,0.040327159338959695,0.07125222615034077,0.01781526556886448,0.22615208417410348,0.09251837226602766,0.008977075546712565,0.03817028413010404,0.016294619191402626,0.00664153720277072,0.0819252768057831,0.5802505148963223,0.025148775909264565,0.007067397777984041,0.002131456372685303,0.12223480031891665,0.04066693871888716,0.10539528348024518,0.03423160020953342,0.011513596962277606,0.06693583996053887,0.0863398200825074,0.22208819246205314,0.05132777992900894,0.041371249935536425,0.014463952192926621,0.15895499607704944,0.11136338882194174,0.060719824129656486,0.19442653292877443,0.03399809701977308,0.03824558360907093,0.021703325109822424,0.04279483232708947,0.0660364489289802,0.02174165476976453,0.095635969240209,0.04016190620848814,0.09883709897046644,0.0322283566553605,0.008662458411575535,0.21308529004232746,0.020402007034583503,0.060984838460038215,0.02858428829335402,0.0017684207945667385,0.005905029606595669,0.06589524685365289,0.08597250592514338,0.013810256367300044,0.048075336189204454,0.06711057145737931,0.03216695169637296,0.01396805238050558,0.10341069392618263,0.0831685025565605,0.007088647525810399,0.011367218704607662,0.04451085929505161,0.019840919377563826,0.12711811203138246,0.7444047639634178,0.07068588820983457,0.08581377194211137,0.015100381195291002,0.010655248733039024,0.11785138859512678,0.15198581636039044,0.23161052564435036
1,0.020180462489456708,1.0,0.09763503003713869,0.04424265281623996,0.25070396203911605,0.06382168300648927,0.7142543589409218,0.26668190137759384,0.058570636414170596,0.07265887908135493,0.04518205950936982,0.04997281355320771,0.01845610177943513,0.21533517453627238,0.04570621438341704,0.015170354545641529,0.27247527342334954,0.037394485781853004,0.016547762185891157,0.01194166257673468,0.07886489690083942,0.05832694993868626,0.0017881057360482622,0.001444865296775455,0.06484793622752616,0.21731158265383477,0.030561880634751737,0.010380078657443392,0.006589735213101244,0.10097551454782427,0.032701178677277065,0.12956179868847983,0.02022684358603888,0.06210340248567081,0.011829296604114248,0.04057502470752816,0.4613371381889215,0.08762317575421497,0.24265462272404614,0.04563254362982072,0.005617399061988548,0.04497947454371143,0.05080223848828558,0.039186955388844424,0.024136044399426848,0.04879594678348398,0.33122325193815505,0.08961487263606349,0.07739970419710962,0.0018260090714496968,0.015321320967665475,0.011829779591553624,0.1025595143551189,0.18971925614573193,0.0006784321421259287,0.0011396481301532146,0.28912352635365013,0.09799699430019204,0.006293320490760701,0.029598150866560813,0.001505994486259321,0.04434049514528615,0.0019225686471840975,0.11300784877084769,0.3869515585791038,0.002541334168744802,0.0034611635811097052,0.047648329177897075,0.10343155168863016,0.07043945389237416,0.044771432316337956,0.0030402182870782335,0.10949326776450019,0.008689981635278232,0.06786047600644707,0.1878657791850099,0.08956906543443899,0.11554447504841048
2,0.05355559408214894,0.09763503003713869,1.0,0.638865648147771,0.7931046086022698,0.21886894463243511,0.21137597921575701,0.34804134300690726,0.3243640855100679,0.2754423296399042,0.6899155648370309,0.5310723352734311,0.12318720574114239,0.10943573842356036,0.3827929815709036,0.19982918268869176,0.347808347513324,0.47051059013102026,0.2872971558775297,0.3065806252842924,0.21160672989813034,0.4007605544410501,0.24609497144417647,0.11018467520027964,0.44076904825010255,0.39187732324907265,0.40643815985424336,0.2912658438639053,0.32083632335568446,0.39031655631584905,0.4754465824567643,0.7065495752060454,0.43285614433773556,0.19563219872320603,0.14396397725168342,0.4597997680599155,0.3912741049221502,0.535805976884712,0.4075492888272484,0.2167015645565772,0.14189424735727052,0.6275914261891138,0.34104900236611924,0.528698713597563,0.3287698547403297,0.7907148259735333,0.8821805589195284,0.48200047641638744,0.5239208515627223,0.26017472345347314,0.4702714784543298,0.3769221127066831,0.505761848814602,0.29276336755903953,0.031993541421826976,0.14229360327999152,0.4268029046818227,0.4077036298322009,0.16706205865915003,0.31429492284949234,0.27391879153800414,0.2324938503012529,0.18982287458423563,0.42245855010333844,0.43895037776387524,0.1670057209204343,0.1221445693445572,0.43047354482126066,0.4010528166510232,0.5150207456642742,0.21649052918065192,0.36049161123136986,0.8077448799964478,0.1777783294030375,0.13790623250080158,0.7087456869289589,0.5871345891742485,0.7486912824053938
3,0.023796069776515827,0.04424265281623996,0.638865648147771,1.0,0.3796885729782936,0.08258410356853862,0.08212596965453234,0.14405218193752156,0.12099840612062374,0.08108654852689012,0.8153681738454979,0.22505160707681426,0.27612837073045016,0.07738922573902607,0.46168455784661344,0.39767856097243626,0.11304212689749815,0.11897556313144653,0.10446255690656014,0.5593881439160057,0.16075185287638272,0.1708462902422082,0.051188563524616204,0.013161111475537446,0.7334002387033942,0.1520788933081565,0.5844836101573325,0.07699276347239215,0.2808917276408829,0.1346847383600449,0.6522759853267935,0.5092765661836686,0.10096230149979568,0.17452155911982858,0.021583241245272777,0.7838938121753113,0.14181445437243934,0.3353606972467922,0.20222099153722262,0.06989109454891007,0.09406802519616342,0.6755072422837572,0.6489292299152198,0.11922787602517648,0.687940923875528,0.34188486443640753,0.6166407897471371,0.1417739352300007,0.4067107630994713,0.08358819095977577,0.33007415807381,0.8301943048258441,0.20466088699864526,0.25388302528292206,0.12176634933638031,0.3911963865551915,0.3912758180903191,0.32844316998202405,0.3798392894035534,0.5068942304361516,0.09492227500163186,0.07346579382366669,0.40066977675794924,0.1543788337032057,0.23052602923809262,0.2233632010888491,0.021958724440277022,0.14436145499760944,0.14003376897786413,0.16446151927168728,0.1496974639302482,0.08237191287076007,0.610222353537871,0.11097470758579497,0.29966112364507214,0.42630875694100023,0.2527945549887203,0.8477814820225833
4,0.19372519486238893,0.25070396203911605,0.7931046086022698,0.3796885729782936,1.0,0.4147803272140096,0.35946738051342997,0.43003741681121255,0.254737913987231,0.33437332147903587,0.4458145325301044,0.57529251835915,0.13783292787293466,0.2584874757040333,0.40657019610969214,0.18911901970796974,0.4724867715382436,0.6717103129507026,0.15689968272291366,0.23757441191681372,0.32260215673925907,0.6503794200393014,0.2047273859636305,0.0984574942511992,0.3559306916383398,0.45366323030124434,0.33858985017093135,0.3604868324518822,0.19796876487966242,0.4599202414135435,0.38731268968441535,0.6605702932617453,0.657504691922842,0.16908804417921885,0.1516718434453992,0.32211464145897595,0.5554708275550778,0.4961562700704758,0.5469508824229892,0.3090672364096392,0.13085606755875767,0.37919714052220843,0.2705626552809729,0.6649919881064067,0.14817725095296863,0.5617751847845572,0.83133418664818,0.48678141417531773,0.5419304073142381,0.1691370870256067,0.5972780553655012,0.1613557984210614,0.5957979059119538,0.26820043462253396,0.03598874082165904,0.07200986613368976,0.36484372573023216,0.3560187142702266,0.12655174459393748,0.19577715215904468,0.4755073910612956,0.18273933651712315,0.18428935897096765,0.48758402289093383,0.5734955553904842,0.12688442492302587,0.06786826057434903,0.4844661600549569,0.46199448447283353,0.32504938383314896,0.318453851208522,0.5376837902907227,0.6747673180057668,0.1242118352035333,0.13005908877184846,0.8822627913358376,0.57430783161659,0.5760582155202951
5,0.7663899745787667,0.06382168300648927,0.21886894463243511,0.08258410356853862,0.4147803272140096,1.0,0.12566022107597696,0.17874223203724593,0.03344548799580638,0.05936921557618735,0.06943457729671143,0.13444396796865055,0.03336246657370723,0.21419306143749595,0.12907459464422555,0.02197322443344696,0.3262235394406927,0.04802634933120686,0.013245270572418422,0.12026408470781347,0.8610910687155862,0.05234225359988165,0.015436835433775942,0.007872737620796655,0.1644853274059348,0.30161534274542234,0.29831599040442014,0.07585403163620497,0.01574568010530386,0.4384399832795679,0.26931557059922495,0.28250607230768177,0.08636125501630798,0.08354355047964723,0.017827556980856696,0.18244094354626939,0.38446558182624213,0.1704544048070168,0.4153104783289301,0.05725870521163712,0.040396715285450524,0.1254956549268137,0.06573958506208066,0.08410769835492327,0.048353315134427755,0.15214116577580916,0.216316872870716,0.1541623793127619,0.4852082709636727,0.010269879845960728,0.6435953239413552,0.04468176667757606,0.12433541468822873,0.042951988662837226,0.0033065217236537547,0.015268607530642964,0.09751920060778663,0.12451954117243236,0.01916717346397523,0.07907561706018751,0.11333921118741752,0.04750806951462139,0.024617049979333783,0.14602829606887158,0.17517573554357369,0.016141121727274665,0.012983123316820167,0.5186975633968531,0.02886262412192664,0.11933198983664106,0.5752462336251281,0.05890288247879749,0.2206069840327316,0.005708693679638666,0.02876609995170709,0.26397925056491367,0.17264522517831726,0.3037149155383905
6,0.0476610869273828,0.7142543589409218,0.21137597921575701,0.08212596965453234,0.35946738051342997,0.12566022107597696,1.0,0.7212221104993747,0.0834996795610784,0.07159458904056992,0.05216025207143016,0.09392350866840538,0.015363165120301892,0.3050505016955337,0.07594446548161615,0.01963149139584286,0.5723596925355147,0.04206354265785772,0.017167310519241585,0.01703005533641644,0.1096762038238478,0.059227144477600024,0.006859815592155316,0.00224236533447264,0.09879273550503287,0.3636715188360604,0.06917991857023442,0.016205381743050862,0.013124331809340029,0.3299914634214466,0.08491031820346717,0.16318619074408336,0.031080001433585025,0.06757532100931085,0.015000692739170485,0.04276277841748466,0.7216570547990686,0.30895399737963936,0.32620786989825024,0.03901585531828833,0.013966351545381395,0.1610315220940265,0.0583521477514104,0.050162958553626735,0.03204486126213091,0.08294214975379632,0.39746892961492675,0.09988088538564333,0.2418380512151097,0.0037467955232362016,0.051973053799873714,0.014741687365292688,0.14327706360718617,0.20350882206063148,0.0010212483236496928,0.0024278163089972438,0.4503036380310633,0.07406152900426399,0.009407016028124993,0.046481717540268086,0.00883906468734963,0.037636355101136165,0.004104745893289907,0.1468919488100472,0.2725753741764768,0.004087923078165412,0.005446938492001285,0.18227969487454976,0.07615701323269009,0.07997373703087907,0.09311850155402679,0.013397306345350746,0.16269315643328963,0.00983214664117571,0.053080136526353905,0.28750347165935497,0.11617796099329314,0.21273647576170684
7,0.06935131312942511,0.26668190137759384,0.34804134300690726,0.14405218193752156,0.43003741681121255,0.17874223203724593,0.7212221104993747,1.0,0.0864552494349845,0.12345646770330965,0.09083669200261235,0.14717254805230362,0.021332069106669294,0.3005531787365584,0.11374949147490898,0.032115350971701706,0.7480635568285904,0.06151883763384247,0.01494628235497708,0.02791174669090901,0.11687525357278072,0.08545553901199077,0.022746198503581616,0.005123663390712574,0.11397422542344904,0.6516152325707594,0.10658658153053235,0.03813781812623218,0.026455050633177768,0.6919470776630698,0.12266292687483837,0.2094175952670948,0.052365351431398754,0.07159198557204638,0.01818359928157187,0.05577244724903263,0.7725136911063195,0.7363135399996039,0.4132844369409764,0.03915639921366765,0.03393619091820721,0.3880349156453522,0.06905248417432841,0.08011808329647552,0.03810658183239757,0.12055760980076202,0.4117852748515972,0.11546595290211514,0.3972473629857882,0.01518741567444215,0.09722096093985133,0.023404952041909843,0.1753495868530066,0.21054875916989368,0.003535460222269582,0.0064731750213746775,0.39312088197213746,0.11534625879679827,0.022014983017637935,0.06918423711674049,0.030136150838905196,0.06016686411615402,0.014786771871706073,0.20731557611180662,0.35477098321984646,0.009589545535526822,0.0157832820546584,0.3020588064584063,0.10036415297226253,0.08118456538297703,0.15900032996087876,0.030040113109940814,0.21898948861633705,0.01743444911328229,0.03661331164867765,0.4483482417910617,0.1418714831870045,0.2996647586864606
8,0.024036004747046813,0.058570636414170596,0.3243640855100679,0.12099840612062374,0.254737913987231,0.03344548799580638,0.0834996795610784,0.0864552494349845,1.0,0.1996697422928576,0.38626630952265795,0.35377572341162966,0.02889690215503382,0.0343647149455828,0.17742984766789216,0.06232642710745884,0.06685006960740913,0.21893260973415918,0.04233820482189388,0.06369827719272969,0.032117137632854176,0.09340286888870986,0.17899019130059712,0.04171011850588091,0.09947618423155569,0.083370790973755,0.12481484893308292,0.1052026398860001,0.19989213484323265,0.06269676142195268,0.07184045340576906,0.30714960230119204,0.17591533052776187,0.05570255707661653,0.09529994760564486,0.05577815775475914,0.08331542885054166,0.1742868921287265,0.07453771893553096,0.06864911799344497,0.26148417181794525,0.17528333548544006,0.06375745019424028,0.2569126457820905,0.042395725665031136,0.20312111748810868,0.37133524862702805,0.5439452652663584,0.09898050399188763,0.05497107945719493,0.19058734528744703,0.04889346037971942,0.21002601777705998,0.1530931966164848,0.004216273342101284,0.013058800379561974,0.08074648105270432,0.1429251920585869,0.025518225191139887,0.04585231039746085,0.05423321345290022,0.052397670012811814,0.044870741283419724,0.42731671429817264,0.1792402274989754,0.021467944278048212,0.03146000888015299,0.08035352510155691,0.5316102090847182,0.07466686401067024,0.09558088803697862,0.426655354164879,0.20088919679092232,0.44901725447832996,0.02208682189001432,0.19937081210373608,0.42304884368705364,0.26953891509001315
9,0.014807096710894974,0.07265887908135493,0.2754423296399042,0.08108654852689012,0.33437332147903587,0.05936921557618735,0.07159458904056992,0.12345646770330965,0.1996697422928576,1.0,0.15975922742229487,0.24564956302522134,0.025245852074807895,0.08276965148088355,0.1749551413642353,0.05119812980331673,0.1217785876887647,0.4354167490618892,0.01584300679482009,0.06154958224206386,0.0669418356605731,0.1469745136797137,0.12607559517771028,0.017124064977361297,0.08161410248514256,0.12553224281292208,0.08079124423234019,0.49762764932713166,0.04813319393372628,0.08873018316259362,0.07699088197903992,0.2592873891197751,0.39511590225764803,0.041712488199583286,0.019366601366047065,0.05225020048164719,0.10255714965837093,0.10330609683709413,0.18980022828533627,0.1118435059814965,0.13198463408241046,0.052432358759894826,0.06045234487908857,0.4347024067271895,0.05898757571643043,0.1625172223366147,0.2697101802287035,0.27118509137238767,0.13123179672508123,0.03990344864203155,0.18969186455816622,0.05033334617320717,0.4496498043544257,0.14593147446221866,0.0067143948056872516,0.02060881758334554,0.10118608348726676,0.11252068016574901,0.0511739837289964,0.08443810073259239,0.08224356664008159,0.0842654128023177,0.03868758995441368,0.20902957261146637,0.19370246993228923,0.01667134005309201,0.01851231480636173,0.15283521222253493,0.4589066743252712,0.07876685064017053,0.08131455731906256,0.23519381635080872,0.16782055123295048,0.09342906897970682,0.03616818347320527,0.2956869407666377,0.2831990070691687,0.22935492071469854
