,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,1.0,0.6851204636976026,0.6434043644060128,0.2685489447140659,0.4878538747788306,0.7184793964741151,0.21013606372065508,0.6364906805570479,0.6730362677085756,0.11780710419357687,0.17116534355702728,0.36634371223813655,0.24711921554215366,0.7096842838889706,0.6299493837373934,0.6653977385388725,0.7330041735305054,0.5424904286293549,0.04889864782930309,0.7495810214633828,0.4896169411890604,0.7282395689073515,0.7910498562400697,0.05828073343636153,0.6767261933679014,0.5074936695816479,0.12619074343056413,0.5037240096284136,0.10640898160799839,0.2578544786140944,0.7038200773608676,0.08666752349172557,0.7497371500014715,0.06763493739048176,0.4216724797157676,0.06082927489815537,0.4443269333656569,0.6243357303290283,0.03957882621647535,0.06562796840269225,0.4574378519629805,0.6163947787468554,0.43026258298362763,0.1527628857616521,0.46802334538888013,0.4790656159115776,0.6693783808815853,0.7540391591936517,0.11103817153150031,0.666983026203508,0.7529334912366376,0.11757548391901984,0.6172015319049512,0.7235051211652114,0.0825926854917779,0.09552339043022462,0.11349547568823537,0.5375806163218276,0.7259876188972549,0.719519242180186,0.0422603375151539,0.7046791798987744,0.5368639440363935,0.23444047811176594,0.14647438903234355,0.7249359605310637,0.6418187088976934,0.3180545710286593,0.6246134885606905,0.13425865073748722,0.05946314256646046,0.7535850391275617,0.24169595165921443,0.7579284697077884,0.6949034419215224,0.6530083300173465,0.3445682883932366,0.19328671106958195
1,0.6851204636976026,1.0,0.6541920930019807,0.24617833686461932,0.5176416509076267,0.7363306508003136,0.2751145993661801,0.6005118752710746,0.680530885623857,0.20144600742467933,0.16771827532426875,0.37718343305012714,0.2856025757983669,0.6909745762658862,0.6403790140871544,0.6551346244524325,0.7237836254382959,0.5933641899576221,0.11290981143582934,0.6965153354614381,0.4922633530454561,0.6965132123288824,0.7050288737481388,0.10839263129288623,0.7230713229296452,0.579239892789396,0.18612316569739062,0.44769030798314424,0.1733246744823318,0.2344939693037652,0.7266004743512774,0.1280206416822357,0.6972128777599291,0.11097983976038461,0.4570933701647921,0.14766428896037198,0.5324692777221969,0.6442701272571678,0.12262340201194932,0.12070508449494699,0.5135526213952369,0.6957664243033037,0.41375462215757897,0.21886430367886556,0.4775647464909172,0.4147657972425459,0.6920792599441822,0.7173862845529179,0.19013160052773348,0.6461875555217385,0.7326446512075336,0.18610748550505218,0.6221161287635101,0.7006131027281673,0.13048168554787265,0.14236128646075918,0.21009440047065775,0.5742732450649348,0.6644074727926629,0.6951997686925806,0.10642307034755838,0.687385635589538,0.5268887244197603,0.34777313534113774,0.1983949899950943,0.7085845761962091,0.7090559766527893,0.2502031533044098,0.6129379181670319,0.2418440108688651,0.11736754542418515,0.7421323025560068,0.27372535135405984,0.7433438660443056,0.715439368715712,0.6278600537914147,0.3824507001006805,0.24549133748429952
2,0.6434043644060128,0.6541920930019807,1.0,0.21341980534691207,0.43801946710330353,0.695024054627074,0.22841957872140906,0.561188301415532,0.6152352371052355,0.21748915111678713,0.20451166715147928,0.28662108272547393,0.4211887326474699,0.628030413623793,0.7395721062902729,0.6176259561674793,0.6363891718501493,0.5060700542393701,0.0638641734115869,0.6494732401533331,0.5814038068911344,0.7011100039032973,0.6738304635236418,0.06370733461521139,0.6096222916472308,0.5436560967779778,0.12178531549983074,0.7357415799067991,0.09987035225911911,0.3004448888862479,0.610385811682899,0.06990818211425776,0.6683091866299878,0.06144915136439477,0.42831370507134225,0.09025205651008972,0.45030238093832464,0.5693943274155684,0.05325607751211592,0.07530360487957921,0.6083117159402247,0.6211081630188922,0.3486266396672624,0.13030920148847658,0.43432218519135857,0.3360986651694192,0.6445813019958915,0.636174035994271,0.10376586690322032,0.684206126650077,0.7001902918640435,0.14030444304373968,0.6341878159283019,0.6323794104426534,0.07598217784874817,0.07942950797743942,0.16051925621425034,0.5109693636715943,0.6325583589374876,0.584875823388743,0.07256910330603894,0.707119872065189,0.6868347497212324,0.4902472522432546,0.1373754127282908,0.6317384091580485,0.7113406246644338,0.5455095664388712,0.633450366325261,0.18714037797186656,0.09801893658234717,0.6384770588903999,0.22400336748518535,0.6846318656374565,0.6571066040233884,0.6433071049663724,0.4524412119193395,0.18672788366085702
3,0.2685489447140659,0.24617833686461932,0.21341980534691207,1.0,0.5851728621562788,0.3435532288726224,0.05255644061579945,0.5289604564817977,0.22421595059599353,0.06563703328565018,0.2543740279138107,0.10105091547117628,0.538208499733666,0.23768219541385804,0.3895932782095438,0.262875298680169,0.1855319832803004,0.12165057753337138,0.01988023005102013,0.2217309603846136,0.13539764821705114,0.27364078556449734,0.16616538083890398,0.029059299728913635,0.2098581786990129,0.5843633875858648,0.056611345100951005,0.1567235876057449,0.03939497210897869,0.30326930883300085,0.23040867193203818,0.08275468896160121,0.23552085898128727,0.0361203048874319,0.5182225947617978,0.04051788771077269,0.24726778727739873,0.22635015367343558,0.03739245119678569,0.0370731820813075,0.2897083157101972,0.3681573682734527,0.5978199344068167,0.047237069488828776,0.23200827610188346,0.12145149808154065,0.3958014857085008,0.1914939701821443,0.12961797078357573,0.1912629570340122,0.2569300318793397,0.0413161360410742,0.20856602055107787,0.18775197636552776,0.03155057192533339,0.04448086744991697,0.03165500461587589,0.6270525163656497,0.2561762160019746,0.22763443230571168,0.0361835321762527,0.28678638992871774,0.17052623824780244,0.20400295428043336,0.05306519751489325,0.46473834857561547,0.284233372845053,0.10836854704172794,0.5326307414593388,0.04391165679940845,0.059197819357765136,0.2890317628115182,0.14551701167726938,0.24858455008586233,0.22119395724555457,0.21572331705288406,0.13265579885079182,0.12142953601614082
4,0.4878538747788306,0.5176416509076267,0.43801946710330353,0.5851728621562788,1.0,0.5383413362604279,0.36837150568082566,0.5377783950358406,0.4415211252338562,0.2074691946831585,0.351292459219144,0.44319936167703233,0.5384772913114891,0.5553916771293047,0.5834191817667626,0.601147049136475,0.5291818188677638,0.42676588097727464,0.18153371415485342,0.4086129242922494,0.29056437313119443,0.5510532321572911,0.403045225671978,0.19114934742664758,0.48724046418625777,0.8551767603318424,0.2292027596652424,0.2533240401174517,0.35578249006718654,0.4351911911449957,0.48006764438108007,0.13050561126200122,0.45248834349274514,0.286718935593411,0.6698340402540494,0.1475167384405719,0.5193203437393054,0.6215122492785958,0.11322580935447124,0.15594878201272,0.46390798955838597,0.811659980075212,0.8417268679928446,0.4331676246247982,0.5227023048611037,0.38250582746177253,0.6082468881545076,0.46173600503643186,0.3087544897002743,0.45119234018231424,0.4903969131914908,0.3500149010563228,0.514404563996655,0.30698063272295273,0.31477828387201634,0.2518429594768111,0.34791729214801737,0.9722741841842534,0.39978625258091594,0.4894473336099894,0.1532519251655149,0.5159301468892108,0.3830885203168952,0.36047894879792586,0.3329202784880829,0.6683564145396912,0.5531355699461596,0.1931151766083682,0.8909759576004959,0.2650463126272449,0.12379412307638349,0.6145444809924573,0.5830694588252489,0.4236907493423274,0.5378915673339376,0.41171911586490306,0.3620075126960739,0.49545153107932616
5,0.7184793964741151,0.7363306508003136,0.695024054627074,0.3435532288726224,0.5383413362604279,1.0,0.1444991906406924,0.595803999360215,0.7007096221180974,0.15985999931918804,0.19942318218331212,0.24612713218142668,0.3612684008371133,0.6957950201400407,0.6236905664827463,0.6852294343041101,0.6822888206404697,0.4733106094381605,0.03754959138425262,0.7197874046776076,0.5394630903839114,0.7045097184229707,0.7480380783224526,0.0641032326201989,0.6677770481148357,0.5595988889091285,0.13060312121997375,0.4920765146981425,0.1265870582946651,0.3014964930545576,0.6806586855545591,0.07542743140337804,0.7075508914083822,0.07472251598625068,0.46505513183369285,0.06818894246493934,0.4283283710382578,0.6266433362888303,0.04492028770344114,0.07665884865718486,0.48557782719095677,0.6215338837005087,0.4703221527195284,0.1479888799859731,0.4940038080065958,0.32168880153956203,0.6512534960711315,0.7162969898957658,0.10318543565119753,0.7200096572006394,0.6618388700726764,0.1393167771991688,0.6300794387651933,0.7341372049440984,0.0887723402463535,0.09119422238527242,0.15837932596984206,0.5955742695926683,0.7774426970318601,0.6957943486985263,0.05722287870551046,0.7158390388731293,0.5757341552476762,0.3667360385716041,0.16710398938993531,0.7215269093565487,0.7186983789264632,0.24322148789090026,0.6475386496082719,0.20195556820208016,0.07405867690228063,0.6816542323267043,0.26683856037749276,0.7332775781147384,0.6751045535961452,0.6690817152834436,0.4714961758534081,0.2259781130643519
6,0.21013606372065508,0.2751145993661801,0.22841957872140906,0.05255644061579945,0.36837150568082566,0.1444991906406924,1.0,0.1912303171990517,0.23672562613556247,0.3646832035470925,0.2108883972402864,0.7633888267030332,0.030604561815948172,0.28815428382735875,0.1160902804604026,0.2714106254613643,0.44772682431431243,0.6853256559990789,0.3553295357454139,0.2456238386804519,0.0673676462215469,0.18237302197219496,0.17021382987013933,0.3873248433683212,0.13452666625473575,0.3652041908798008,0.44676386053905204,0.06203385979466014,0.47959309410691886,0.028206837346869684,0.18822593854389247,0.31516008135196816,0.23945115196837774,0.42555397654359983,0.3349387704434257,0.2987885958394296,0.11031543469000493,0.49897418251631587,0.27524533834866394,0.4233496130889032,0.07506547513198258,0.4964951284432916,0.22979470061428764,0.47706736652714854,0.1187839749336641,0.5870588619205988,0.19216691025361765,0.15377624354661545,0.31923979345167075,0.1292776710309913,0.1728100101893063,0.562921394421295,0.1864562764485913,0.13122290578673568,0.4591594715121594,0.4250999795728443,0.4364817222481987,0.37477026602734054,0.10353129773176895,0.22758621349328556,0.3510302268736496,0.14209524076284819,0.05407556738230923,0.07969641603593791,0.49636096073390257,0.2809538716222073,0.1801684648053571,0.07282243249882214,0.30082384109690785,0.3948859708985265,0.36042628292985635,0.1729347883564134,0.4095383326073869,0.1335675507319477,0.3026592077467919,0.12870820355856982,0.08225484783951131,0.3541125292908298
7,0.6364906805570479,0.6005118752710746,0.561188301415532,0.5289604564817977,0.5377783950358406,0.595803999360215,0.1912303171990517,1.0,0.5851120041533353,0.09781208074416758,0.1545215284071495,0.329783620448566,0.2745614088062964,0.539540828499575,0.5516163409727122,0.595821624853421,0.6108744653452048,0.45740619646684166,0.10608049555049148,0.6005863956227847,0.40105338361421217,0.6132396702208525,0.6212789199185367,0.0947143267399948,0.5910266885947164,0.5503530242458997,0.13836990627181678,0.43887688835440575,0.1499321382038673,0.2411134111073766,0.5885982906694414,0.08936413959930456,0.6268945834579016,0.11637424563015208,0.6513280862660601,0.10614307446732052,0.4095015482059813,0.5515265818461431,0.08480366651835303,0.08517496731138574,0.4065299806944501,0.6485227685383969,0.6064197345152632,0.1982861572770559,0.39017670637573265,0.34751905644951386,0.6461451030402475,0.5711971542844205,0.16321433013931097,0.5713618453456581,0.6099326072630455,0.14879616071870205,0.5200346683439471,0.5768655615109943,0.13918890719733468,0.13968601872699926,0.1554424733067623,0.5718039726898727,0.6296077486779634,0.6286791736026419,0.0843295423750543,0.6337843640675926,0.4226459876411557,0.18580957208608762,0.17071913951657225,0.709228134622822,0.5266182684218734,0.32618855023047333,0.6744891340625626,0.14104186185006007,0.07293060659233386,0.604423358349504,0.3208131140658821,0.6512531347512184,0.6239493143877816,0.5757484961276026,0.26737529944249805,0.2520895573226829
8,0.6730362677085756,0.680530885623857,0.6152352371052355,0.22421595059599353,0.4415211252338562,0.7007096221180974,0.23672562613556247,0.5851120041533353,1.0,0.13221101268985835,0.20835683847341913,0.337860565309984,0.22890462814567436,0.750971741496394,0.5914565380872976,0.6411352245258013,0.7213859265372878,0.5752318629070423,0.09482346169497291,0.6371226419833469,0.498403467742621,0.6477954164927031,0.7085081178534733,0.07977062846611349,0.7965617118018963,0.5203226102484071,0.16543938759493426,0.4958309241814658,0.14439557213266607,0.27075391731886955,0.7556498395876847,0.11116208994834942,0.6814230632280207,0.07200242146241531,0.3978608458595576,0.10548016914490266,0.5465181394869567,0.6221133671508117,0.06986690885335345,0.09324195660116041,0.5116015608770255,0.5600211809367903,0.4103903167600461,0.16752170700859226,0.47540629822495384,0.420956255399374,0.7177879108314622,0.7013086981507708,0.14069592284973653,0.6656253534201527,0.6985368937079921,0.13897725652402826,0.7722526592879961,0.6830844781904846,0.09637940050892013,0.10896613662458732,0.16155942695558623,0.4821357641755857,0.6989003075610757,0.6846121242408063,0.07827746605627783,0.7117045926951172,0.41985861082893017,0.20015548877138767,0.19106545677652198,0.6620517637566159,0.6571513101497886,0.3038029923705404,0.6192024756260105,0.27319203473974973,0.0839276306017368,0.7168043267476248,0.25056844897325115,0.7395847730209878,0.7049758989072366,0.643707286238008,0.36527492955499485,0.18167327192552762
9,0.11780710419357687,0.20144600742467933,0.21748915111678713,0.06563703328565018,0.2074691946831585,0.15985999931918804,0.3646832035470925,0.09781208074416758,0.13221101268985835,1.0,0.6163372194192105,0.061501402086818424,0.16201883594642363,0.19455516482177904,0.2630731961405708,0.20003070239147824,0.14376956852400657,0.0882198872658162,0.795065784266666,0.08142174633611443,0.0684119386921953,0.16430173342591625,0.13113439396224336,0.8567644746319955,0.13620101593020117,0.25641936757159445,0.8986833349000709,0.11472794749423942,0.6443060188204628,0.09499141131155264,0.1315858297897119,0.9230936349539046,0.11300193012987891,0.6886762799066652,0.38451703142368987,0.6870217963185371,0.17483664125754272,0.325818942476904,0.7275477130344405,0.9129019729467983,0.28514710711788305,0.2683897794799759,0.12982557082135182,0.5796911518740183,0.1825013675744397,0.06895950351213809,0.21426196997896074,0.10896319590852066,0.7049845772345356,0.09772373454707828,0.1747905805436748,0.7557127907492384,0.22337784713726272,0.09500195459770444,0.6707585852281178,0.7816341376103063,0.7965207475120571,0.2189351468023204,0.07261470285972671,0.2275314147688663,0.9039753145745464,0.15167194990248267,0.23609070181550096,0.3886130530994496,0.7521208763189451,0.1539249389561641,0.21759182299916713,0.044909544744413665,0.1786294123029678,0.8628930842903205,0.9179943559780515,0.22733036613360502,0.11275644760884163,0.1044684604026701,0.21978906053090652,0.12607311936829735,0.06459343513029481,0.10572983475395525
